blades_from_code,catalog_file,coating,code_type,extra_length_mm,form,image_file,image_height_px,image_width_px,material,overall_length_mm,page,product_code,profile_code,shank_diameter_mm,system_code,working_diameter_mm_detected,working_diameter_mm_from_code,x,y,yt_reference
5,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 215 072 014,,3.0,,,1.4,434.790283203125,577.0130310058594,
9,CABINET (3).pdf,without coating,numeric,29.5,cylindric radial cutter,,,,tungsten carbide,14.0,69,500 314 219 295 016,,3.0,,,1.6,274.3818817138672,725.6188049316406,
7,CABINET (3).pdf,without coating,numeric,0.6,cylindric radial cutter,,,,tungsten carbide,14.0,21,500 314 237 006 008,,3.0,,,0.8,434.9618835449219,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,0.6,cylindric radial cutter,,,,tungsten carbide,14.0,22,500 314 237 006 010,,3.0,,1.0,1.0,113.71599960327148,344.0955047607422,
7,CABINET (3).pdf,without coating,numeric,0.6,cylindric radial cutter,,,,tungsten carbide,14.0,22,500 314 237 006 012,,3.0,,,1.2,194.00399780273438,344.0955047607422,
8,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 238 072 014,,3.0,,,1.4,435.35899353027344,620.7412414550781,
3,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 243 072 009,,3.0,,,0.9,515.6507568359375,620.7412414550781,
3,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 243 072 010,,3.0,,1.0,1.0,114.1991081237793,753.9693298339844,
3,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 243 072 012,,3.0,,,1.2,194.4866943359375,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 249 032 012,,3.0,,,1.2,354.3855743408203,610.6995544433594,
9,CABINET (3).pdf,without coating,numeric,4.2,cylindric radial cutter,,,,tungsten carbide,14.0,18,500 314 249 042 012,,3.0,,,1.2,354.6741485595703,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 249 072 012,,3.0,,1.2,1.2,274.77906799316406,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,8.0,cylindric radial cutter,,,,tungsten carbide,14.0,15,500 314 249 080 012,,3.0,,,1.2,354.5879669189453,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 257 072 014,,3.0,,,1.4,355.0666961669922,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 257 072 018,,3.0,,,1.8,435.3586883544922,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,16,500 314 257 072 023,,3.0,,,2.3,515.647216796875,753.9693298339844,
4,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 274 032 014,,3.0,,,1.4,434.673583984375,610.6995544433594,
4,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 274 032 018,,3.0,,1.8,1.8,113.51750564575195,753.9693298339844,
4,CABINET (3).pdf,without coating,numeric,4.2,cylindric radial cutter,,,,tungsten carbide,14.0,18,500 314 274 042 014,,3.0,,1.4,1.4,434.9617614746094,753.9693298339844,
4,CABINET (3).pdf,without coating,numeric,4.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 274 042 018,,3.0,,1.8,1.8,113.51790237426758,349.40931701660156,
4,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 274 072 014,,3.0,,1.4,1.4,113.63020706176758,399.15919494628906,
4,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 274 072 018,,3.0,,,1.8,193.92220306396484,399.15919494628906,
7,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 277 032 014,,3.0,,,1.4,193.80548095703125,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 277 032 018,,3.0,,,1.8,274.0974578857422,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 277 032 023,,3.0,,,2.3,354.38584899902344,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,4.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 277 042 014,,3.0,,,1.4,193.80587768554688,349.40931701660156,
7,CABINET (3).pdf,without coating,numeric,4.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 277 042 018,,3.0,,,1.8,274.0974578857422,349.40931701660156,
7,CABINET (3).pdf,without coating,numeric,4.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 277 042 023,,3.0,,,2.3,355.3214569091797,349.40931701660156,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 277 072 014,,3.0,,,1.4,274.2101821899414,399.15919494628906,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 277 072 018,,3.0,,,1.8,354.50218200683594,399.15919494628906,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 277 072 023,,3.0,,,2.3,434.79017639160156,399.15919494628906,
7,CABINET (3).pdf,without coating,numeric,8.0,cylindric radial cutter,,,,tungsten carbide,14.0,15,500 314 277 080 023,,3.0,,,2.3,434.87635803222656,753.9693298339844,
8,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 288 072 010,,3.0,,,1.0,515.0823059082031,399.15919494628906,
8,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 288 072 012,,3.0,,1.2,1.2,113.6298942565918,577.0130310058594,
9,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,14.0,19,500 314 289 032 012,,3.0,,,1.2,434.6774597167969,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 289 072 012,,3.0,,,1.2,193.91787719726562,577.0130310058594,
9,CABINET (3).pdf,without coating,numeric,8.0,cylindric radial cutter,,,,tungsten carbide,14.0,15,500 314 289 080 012,,3.0,,,1.2,515.1680755615234,753.9693298339844,
0,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,14.0,17,500 314 290 072 014,,3.0,,,1.4,274.2102813720703,577.0130310058594,
4,CABINET (3).pdf,without coating,numeric,0.6,cylindric radial cutter,,,,tungsten carbide,14.0,22,500 314 294 006 010,,3.0,,,1.0,274.29197692871094,344.0955047607422,
4,CABINET (3).pdf,without coating,numeric,7.2,,,,,tungsten carbide,14.0,17,500 314 544 072 023,,3.0,,,2.3,354.5018615722656,577.0130310058594,
9,CABINET (3).pdf,without coating,numeric,7.1,,,,,tungsten carbide,14.0,18,500 314 699 071 008,,3.0,,,0.8,194.08979034423828,518.1761169433594,
1,CABINET (3).pdf,without coating,numeric,17.5,,,,,tungsten carbide,15.0,10,500 315 001 175 010,,3.0,,1.0,1.0,108.09905624389648,754.3430480957031,
1,CABINET (3).pdf,without coating,numeric,17.5,,,,,tungsten carbide,15.0,10,500 315 001 175 012,,3.0,,1.2,1.2,176.98098754882812,754.3430480957031,
1,CABINET (3).pdf,without coating,numeric,17.5,,,,,tungsten carbide,15.0,10,500 315 001 175 014,,3.0,,1.4,1.4,245.85902404785156,754.3430480957031,
1,CABINET (3).pdf,without coating,numeric,17.5,,,,,tungsten carbide,15.0,10,500 315 001 175 016,,3.0,,1.6,1.6,314.7408752441406,754.3430480957031,
1,CABINET (3).pdf,without coating,numeric,17.5,,,,,tungsten carbide,15.0,10,500 315 001 175 018,,3.0,,1.8,1.8,383.62664794921875,754.3430480957031,
1,CABINET (3).pdf,without coating,numeric,17.5,,,,,tungsten carbide,15.0,10,500 315 001 175 021,,3.0,,2.1,2.1,452.50856018066406,754.3430480957031,
1,CABINET (3).pdf,without coating,numeric,17.5,,,,,tungsten carbide,15.0,10,500 315 001 175 023,,3.0,,2.3,2.3,521.3904876708984,754.3430480957031,
7,CABINET (3).pdf,without coating,numeric,0.8,cutter cylindric blunt-edged,all_catalogs_products/cabinet-3/images/page11_xref3878.png,853,578,tungsten carbide,15.0,11,500 315 107 008 014,,3.0,,1.4,1.4,275.0460891723633,754.8136291503906,
9,CABINET (3).pdf,without coating,numeric,0.8,cutter cylindric blunt-edged,all_catalogs_products/cabinet-3/images/page11_xref3877.png,901,573,tungsten carbide,15.0,11,500 315 139 008 014,,3.0,,,1.4,355.3380584716797,754.8136291503906,
1,CABINET (3).pdf,without coating,numeric,29.1,,,,,tungsten carbide,16.0,22,500 316 001 291 010,,3.0,,1.0,1.0,113.71599960327148,753.9693298339844,
1,CABINET (3).pdf,without coating,numeric,29.1,,,,,tungsten carbide,16.0,22,500 316 001 291 012,,3.0,,,1.2,194.0039825439453,753.9693298339844,
1,CABINET (3).pdf,without coating,numeric,29.1,,,,,tungsten carbide,16.0,22,500 316 001 291 014,,3.0,,,1.4,274.2959899902344,753.9693298339844,
1,CABINET (3).pdf,without coating,numeric,29.1,,,,,tungsten carbide,16.0,22,500 316 001 291 016,,3.0,,,1.6,354.583984375,753.9693298339844,
1,CABINET (3).pdf,without coating,numeric,29.1,,,,,tungsten carbide,16.0,22,500 316 001 291 018,,3.0,,,1.8,434.8760070800781,753.9693298339844,
1,CABINET (3).pdf,without coating,numeric,29.1,,,,,tungsten carbide,16.0,22,500 316 001 291 021,,3.0,,,2.1,515.1641387939453,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,1.5,cutter cylindric blunt-edged,,,,tungsten carbide,16.0,13,500 316 139 015 012,,3.0,,,1.2,286.96287536621094,273.7763214111328,
8,CABINET (3).pdf,without coating,numeric,33.8,cutter cylindric blunt-edged,,,,tungsten carbide,16.0,45,500 316 178 338 016,,3.0,,1.6,1.6,113.80189895629883,753.6842956542969,
9,CABINET (3).pdf,without coating,numeric,29.5,cylindric radial cutter,,,,tungsten carbide,16.0,69,500 316 219 295 016,,3.0,,,1.6,354.73388671875,725.6188049316406,
4,CABINET (3).pdf,without coating,numeric,29.7,cylindric radial cutter,,,,tungsten carbide,16.0,44,500 316 254 297 012,,3.0,,,1.2,113.63000106811523,349.35850524902344,
5,CABINET (3).pdf,without coating,numeric,29.8,cylindric radial cutter,,,,tungsten carbide,16.0,47,500 316 255 298 012,,3.0,,1.2,1.2,273.5315704345703,486.2841033935547,
9,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 249 032 014,,3.0,,1.4,1.4,113.80189514160156,546.8168640136719,
9,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 249 032 023,,3.0,,,2.3,194.09426879882812,546.8168640136719,
9,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 249 072 014,,3.0,,1.4,1.4,113.80220031738281,753.5761413574219,
9,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 249 072 023,,3.0,,,2.3,194.09417724609375,753.5761413574219,
4,CABINET (3).pdf,without coating,numeric,29.7,cylindric radial cutter,,,,tungsten carbide,17.0,44,500 317 254 297 012,,3.0,,1.2,1.2,274.2099609375,349.35850524902344,
7,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 277 032 014,,3.0,,,1.4,274.3858642578125,546.8168640136719,
7,CABINET (3).pdf,without coating,numeric,3.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 277 032 023,,3.0,,,2.3,354.6782531738281,546.8168640136719,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 277 072 014,,3.0,,,1.4,274.3857727050781,753.5761413574219,
7,CABINET (3).pdf,without coating,numeric,7.2,cylindric radial cutter,,,,tungsten carbide,17.0,42,500 317 277 072 023,,3.0,,,2.3,354.67816162109375,753.5761413574219,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,4.0,48,510 104 001 258 018,,1.0,,1.8,1.8,108.09859466552734,473.0285186767578,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,4.0,48,510 104 001 258 021,,1.0,,,2.1,176.9789581298828,473.0285186767578,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,4.0,48,510 104 001 258 023,,1.0,,,2.3,245.8589630126953,473.0285186767578,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,4.0,48,510 104 001 258 027,,1.0,,,2.7,314.74256896972656,473.0285186767578,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,4.0,48,510 104 001 258 031,,1.0,,,3.1,383.62657165527344,473.0285186767578,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,4.0,48,510 104 001 258 035,,1.0,,,3.5,452.50697326660156,473.0285186767578,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,4.0,48,510 104 001 258 040,,1.0,,,4.0,521.3871307373047,473.0285186767578,
4,CABINET (3).pdf,,numeric,29.7,cylindric radial cutter,,,,tungsten carbide,4.0,43,510 104 254 297 012,,1.0,,,1.2,444.64208984375,516.0916290283203,
4,CABINET (3).pdf,,numeric,29.7,cylindric radial cutter,,,,tungsten carbide,4.0,43,510 104 254 297 016,,1.0,,,1.6,518.0622253417969,516.0916290283203,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,4.0,9,510 204 001 175 010,,2.0,,1.0,1.0,108.09897232055664,609.6474304199219,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,4.0,9,510 204 001 175 012,,2.0,,1.2,1.2,176.98448944091797,609.6474304199219,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,4.0,9,510 204 001 175 014,,2.0,,1.4,1.4,245.8661651611328,609.6474304199219,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,4.0,9,510 204 001 175 016,,2.0,,1.6,1.6,314.7517547607422,609.6474304199219,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,4.0,9,510 204 001 175 018,,2.0,,1.8,1.8,383.6329803466797,609.6474304199219,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,4.0,9,510 204 001 175 021,,2.0,,2.1,2.1,452.5185089111328,609.6474304199219,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,4.0,9,510 204 001 175 023,,2.0,,2.3,2.3,521.4043426513672,609.6474304199219,
9,CABINET (3).pdf,,numeric,1.9,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,23,510 204 139 019 012,,2.0,,1.2,1.2,113.80178833007812,603.2444152832031,
4,CABINET (3).pdf,,numeric,1.9,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,23,510 204 194 019 016,,2.0,,,1.6,194.0897674560547,603.2444152832031,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,5.0,9,510 205 001 175 010,,2.0,,1.0,1.0,108.19987869262695,754.3430480957031,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,5.0,9,510 205 001 175 012,,2.0,,1.2,1.2,177.08541107177734,754.3430480957031,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,5.0,9,510 205 001 175 014,,2.0,,1.4,1.4,245.9670867919922,754.3430480957031,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,5.0,9,510 205 001 175 016,,2.0,,1.6,1.6,314.85267639160156,754.3430480957031,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,5.0,9,510 205 001 175 018,,2.0,,1.8,1.8,383.73390197753906,754.3430480957031,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,5.0,9,510 205 001 175 021,,2.0,,2.1,2.1,452.6194305419922,754.3430480957031,
1,CABINET (3).pdf,,numeric,17.5,,,,,tungsten carbide,5.0,9,510 205 001 175 023,,2.0,,2.3,2.3,521.5052795410156,754.3430480957031,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,5.0,48,510 205 001 258 018,,2.0,,1.8,1.8,108.09860229492188,753.9693298339844,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,5.0,48,510 205 001 258 021,,2.0,,,2.1,176.97897338867188,753.9693298339844,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,5.0,48,510 205 001 258 023,,2.0,,,2.3,245.85897827148438,753.9693298339844,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,5.0,48,510 205 001 258 027,,2.0,,,2.7,314.7425842285156,753.9693298339844,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,5.0,48,510 205 001 258 031,,2.0,,,3.1,383.6265869140625,753.9693298339844,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,5.0,48,510 205 001 258 035,,2.0,,,3.5,452.5069885253906,753.9693298339844,
1,CABINET (3).pdf,,numeric,25.8,,,,,tungsten carbide,5.0,48,510 205 001 258 040,,2.0,,,4.0,521.3871459960938,753.9693298339844,
8,CABINET (3).pdf,,numeric,33.8,cutter cylindric blunt-edged,,,,tungsten carbide,16.0,43,510 316 178 338 016,,3.0,,,1.6,234.77357482910156,709.0733337402344,
4,CABINET (3).pdf,,numeric,29.7,cylindric radial cutter,,,,tungsten carbide,16.0,43,510 316 254 297 012,,3.0,,,1.2,314.1415710449219,709.0733337402344,
4,CABINET (3).pdf,,numeric,29.7,cylindric radial cutter,,,,tungsten carbide,17.0,43,510 317 254 297 012,,3.0,,1.2,1.2,515.0781097412109,709.0926208496094,
1,CABINET (3).pdf,ac-blue,numeric,50.5,,,,,,4.0,66,635 204 001 505 030,,2.0,,3.0,3.0,113.80199432373047,362.2785186767578,
1,CABINET (3).pdf,ac-blue,numeric,50.5,cutter cylindric blunt-edged,,,,,4.0,66,635 204 161 505 028,,2.0,,,2.8,194.09437561035156,362.2785186767578,
8,CABINET (3).pdf,ac-blue,numeric,50.5,cylindric radial cutter,,,,,4.0,66,635 204 288 505 025,,2.0,,,2.5,354.6743621826172,362.2785186767578,
7,CABINET (3).pdf,ac-blue,numeric,50.5,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page66_xref285.png,519,614,,4.0,66,635 204 297 505 030,,2.0,,,3.0,274.3823699951172,362.2785186767578,
1,CABINET (3).pdf,ac-blue,numeric,50.5,,,,,,14.0,66,635 314 001 505 030,,3.0,,3.0,3.0,113.8023910522461,484.9440155029297,
1,CABINET (3).pdf,ac-blue,numeric,50.5,cutter cylindric blunt-edged,,,,,14.0,66,635 314 161 505 028,,3.0,,,2.8,194.09437561035156,484.9440155029297,
1,CABINET (3).pdf,ac-blue,numeric,50.5,cutter cylindric blunt-edged,,,,,14.0,66,635 314 171 505 025,,3.0,,2.5,2.5,274.3823547363281,484.9440155029297,
8,CABINET (3).pdf,ac-blue,numeric,50.5,cylindric radial cutter,,,,,14.0,66,635 314 288 505 025,,3.0,,2.5,2.5,434.9623565673828,484.9440155029297,
7,CABINET (3).pdf,ac-blue,numeric,50.5,cylindric radial cutter,,,,,14.0,66,635 314 297 505 030,,3.0,,,3.0,354.6703643798828,484.9440155029297,
1,CABINET (3).pdf,ac-crystal,numeric,52.3,,,,,,4.0,66,655 204 001 523 030,,2.0,,3.0,3.0,113.8019905090332,754.8474426269531,
1,CABINET (3).pdf,ac-crystal,numeric,52.3,,,,,,4.0,66,655 204 001 523 040,,2.0,,,4.0,194.0899887084961,754.8474426269531,
0,CABINET (3).pdf,ac-crystal,numeric,50.4,,,,,,4.0,59,655 204 010 504 040,,2.0,,,4.0,194.09036254882812,769.2724304199219,
0,CABINET (3).pdf,ac-crystal,numeric,50.4,,,,,,4.0,59,655 204 010 504 060,,2.0,,,6.0,113.8019905090332,769.2724304199219,
1,CABINET (3).pdf,ac-crystal,numeric,50.4,cutter cylindric blunt-edged,,,,,4.0,59,655 204 131 504 040,,2.0,,,4.0,274.3823547363281,769.2724304199219,
1,CABINET (3).pdf,ac-crystal,numeric,52.3,cutter cylindric blunt-edged,,,,,4.0,66,655 204 161 523 028,,2.0,,,2.8,274.3819580078125,754.8474426269531,
1,CABINET (3).pdf,ac-crystal,numeric,52.3,cutter cylindric blunt-edged,,,,,4.0,66,655 204 171 523 025,,2.0,,,2.5,354.6703643798828,754.8474426269531,
8,CABINET (3).pdf,ac-crystal,numeric,52.3,cylindric radial cutter,,,,,4.0,66,655 204 288 523 025,,2.0,,,2.5,515.2500762939453,754.8474426269531,
8,CABINET (3).pdf,ac-crystal,numeric,52.3,cylindric radial cutter,,,,,4.0,66,655 204 288 523 035,,2.0,,,3.5,434.9619598388672,754.8474426269531,
3,CABINET (3).pdf,ac-crystal,numeric,51.4,cylindric radial cutter,,,,,4.0,73,658 104 273 514 100,,1.0,,,10.0,434.95826721191406,724.8671569824219,
3,CABINET (3).pdf,ac-crystal,numeric,52.4,cylindric radial cutter,,,,,4.0,73,658 104 273 524 100,,1.0,,,10.0,354.66627502441406,724.8671569824219,
3,CABINET (3).pdf,ac-crystal,numeric,53.4,cylindric radial cutter,,,,,4.0,73,658 104 273 534 100,,1.0,,,10.0,274.37786865234375,724.8671569824219,
0,CABINET (3).pdf,ac-crystal,numeric,49.0,,,,,,4.0,63,658 204 030 490 050,,2.0,,,5.0,194.09034729003906,758.2127990722656,
0,CABINET (3).pdf,ac-crystal,numeric,49.2,,,,,,4.0,63,658 204 030 492 050,,2.0,,,5.0,194.09034729003906,619.9595031738281,
0,CABINET (3).pdf,ac-crystal,numeric,50.2,,,,,,4.0,58,658 204 030 502 060,,2.0,,,6.0,274.2078552246094,565.1849060058594,
0,CABINET (3).pdf,ac-crystal,numeric,50.2,,,,,,4.0,58,658 204 030 502 090,,2.0,,,9.0,354.4962615966797,565.1849060058594,
0,CABINET (3).pdf,ac-crystal,numeric,50.3,,,,,,4.0,59,658 204 030 503 060,,2.0,,6.0,6.0,354.66986083984375,531.9056091308594,
0,CABINET (3).pdf,ac-crystal,numeric,50.3,,,,,,4.0,59,658 204 030 503 090,,2.0,,,9.0,434.95826721191406,531.9056091308594,
0,CABINET (3).pdf,ac-crystal,numeric,51.2,,,,,,4.0,65,658 204 030 512 060,,2.0,,,6.0,113.80190658569336,769.2724304199219,
0,CABINET (3).pdf,ac-crystal,numeric,51.3,,,,,,4.0,59,658 204 030 513 060,,2.0,,,6.0,434.95777893066406,323.74269104003906,
0,CABINET (3).pdf,ac-crystal,numeric,51.3,,,,,,4.0,59,658 204 030 513 090,,2.0,,,9.0,515.2459259033203,323.74269104003906,
0,CABINET (3).pdf,ac-crystal,numeric,52.2,,,,,,4.0,58,658 204 030 522 060,,2.0,,,6.0,274.2078552246094,375.3128204345703,
0,CABINET (3).pdf,ac-crystal,numeric,52.2,,,,,,4.0,58,658 204 030 522 090,,2.0,,,9.0,354.49586486816406,375.3128204345703,
0,CABINET (3).pdf,ac-crystal,numeric,53.3,,,,,,4.0,58,658 204 030 533 060,,2.0,,,6.0,274.2078552246094,738.6638488769531,
0,CABINET (3).pdf,ac-crystal,numeric,54.4,,,,,,4.0,23,658 204 030 544 060,,2.0,,6.0,6.0,354.708251953125,753.9693298339844,
4,CABINET (3).pdf,ac-crystal,numeric,51.2,,,,,,4.0,65,658 204 034 512 060,,2.0,,,6.0,194.08987426757812,769.2724304199219,
6,CABINET (3).pdf,ac-crystal,numeric,30.0,,,,,,4.0,64,658 204 036 300 060,,2.0,,,6.0,346.7620544433594,741.4518127441406,
6,CABINET (3).pdf,ac-crystal,numeric,50.0,,,,,,4.0,64,658 204 036 500 060,,2.0,,,6.0,190.8580780029297,741.4518127441406,
3,CABINET (3).pdf,ac-crystal,numeric,30.0,cylindric radial cutter,,,,,4.0,64,658 204 243 300 040,,2.0,,,4.0,516.6982116699219,741.4518127441406,
